0,1,Perform,Class
34,46,0.04478279,1
41,43,-0.009529887,0
32,84,0.110335396,1
55,61,-0.021286104,-1
53,54,-0.062791467,-1
36,80,-0.170702467,-1
37,79,0.015170303,0
57,49,0.013800711,0
57,57,-0.204731239,-1
61,53,-0.005153387,0
42,74,0.249108646,1
54,62,0.111251522,1
42,74,0.152568995,1
59,57,-0.030759085,-1
31,83,0.061634948,1
59,57,0.011647911,0
37,79,0.115372576,1
39,77,-0.130938556,-1
56,58,0.014596622,0
34,80,0.228674935,1
65,49,-0.095267293,-1
33,46,0.285733944,1
53,63,0.013203498,0
46,64,0.229647818,1
58,58,0.112166331,1
44,72,0.090144088,1
45,71,0.084675997,1
39,39,-0.052745924,-1
39,75,0.115938932,1
48,66,0.118422636,1
47,61,0.089611377,1
53,61,-0.278210213,-1
62,54,-0.307230483,-1
71,45,0.034247127,0
51,64,-0.024915834,-1
41,75,-0.201531251,-1
47,69,-0.028024369,-1
43,39,0.215878261,1
42,68,-0.006256259,0
53,63,-0.137657314,-1
48,68,0.114255658,1
54,59,0.162526322,1
57,59,0.112295708,1
34,50,0.110295117,1
38,78,-0.110278772,-1
53,63,0.190395933,1
40,76,0.09829738,1
33,83,-0.210178378,-1
26,89,-0.081976406,-1
49,67,0.123230848,1
39,77,0.214545295,1
36,80,0.196016754,1
45,65,0.124539414,1
47,69,-0.071235168,-1
47,67,0.175957392,1
60,56,0.285656167,1
52,64,0.080981663,1
45,71,0.095277871,1
43,64,0.129657361,1
39,77,0.020536708,0
47,69,0.321921431,1
38,78,0.156793901,1
53,54,-0.066919714,-1
44,68,0.28152316,1
35,81,-0.425011738,-1
44,66,0.44326669,1
42,68,0.304465683,1
47,69,-0.217525795,-1
55,57,0.153328371,1
53,55,-0.162528835,-1
58,56,0.166528185,1
41,75,0.06993,1
47,61,0.193726825,1
34,43,0.046555831,1
60,56,-0.224912814,-1
34,82,0.431673904,1
35,79,-0.118744902,-1
58,49,0.009485532,0
35,81,-0.108562067,-1
55,59,0.224793209,1
53,57,0.411677443,1
43,71,-0.041242465,-1
55,58,0.353280886,1
31,85,-0.162368868,-1
47,69,0.168281037,1
58,58,-0.075880997,-1
30,80,-0.10089511,-1
41,36,0.156783748,1
62,54,0.243449096,1
37,79,-0.066006246,-1
63,51,-0.057919722,-1
52,64,-0.123365368,-1
43,73,0.029111908,0
38,78,-0.007232503,0
40,76,-0.09185899,-1
51,65,0.020954707,0
30,78,0.236887908,1
38,77,-0.125277201,-1
41,75,-0.266720396,-1
46,68,0.209626377,1
79,37,-0.01201359,0
49,65,-0.035824897,-1
43,73,-0.052514737,-1
51,65,-0.102303739,-1
55,60,0.091660425,1
37,77,-0.136007093,-1
52,58,0.224829547,1
53,59,0.060488499,1
49,67,0.079593247,1
68,42,0.068462975,1
66,45,-0.119857587,-1
32,84,0.166529204,1
48,60,-0.00734258,0
51,65,0.193693658,1
68,39,0.203199429,1
51,56,0.224525767,1
46,68,-0.032786697,-1
43,73,-0.074980146,-1
73,43,-0.15152282,-1
62,52,0.219066495,1
42,74,0.133873936,1
51,56,0.033390196,0
57,59,0.149351416,1
62,54,-0.105505782,-1
47,66,0.331259635,1
58,58,-0.066686234,-1
50,66,-0.035431949,-1
45,71,0.029438502,0
40,76,0.197214415,1
45,65,0.156140331,1
44,72,-0.09836397,-1
55,61,0.303902056,1
61,55,-0.0485622,-1
42,74,-0.07580651,-1
52,64,0.080209353,1
45,71,0.335623405,1
41,74,-0.082651929,-1
30,48,0.160993631,1
41,75,-0.130549156,-1
50,66,-0.138402921,-1
58,57,0.034987621,0
37,43,0.204943149,1
53,55,0.214700857,1
69,47,-0.043855258,-1
46,69,-0.105212833,-1
51,57,0.150508209,1
71,43,-0.107733347,-1
36,42,0.395557287,1
33,77,-0.118472374,-1
34,82,0.066935687,1
57,52,-0.0228978,-1
42,74,-0.22560641,-1
51,65,0.179211265,1
46,70,-0.007503501,0
37,79,0.020322842,0
46,70,0.119558935,1
57,51,-0.070906186,-1
55,61,0.07292821,1
49,57,0.151475602,1
60,56,-0.161733233,-1
39,77,0.11249648,1
51,65,0.108265975,1
40,76,0.032182644,0
53,63,-0.175137905,-1
69,45,0.092419371,1
46,65,-0.072909638,-1
41,75,-0.058195356,-1
43,73,0.241978936,1
51,65,0.039502426,0
49,66,0.269839211,1
65,51,0.207374562,1
53,55,-0.095416243,-1
64,44,0.226737578,1
63,53,-0.159185096,-1
39,77,-0.211797395,-1
42,40,-0.058683415,-1
39,77,-0.096501571,-1
51,56,-0.06496104,-1
53,63,-0.110000496,-1
53,60,-0.156028181,-1
53,63,-0.071316109,-1
59,57,0.18194248,1
61,51,0.094745089,1
40,44,-0.088160463,-1
58,54,-0.051984294,-1
41,75,-0.044771,-1
49,67,0.215417596,1
44,71,-0.011211683,0
39,77,-0.016174885,-1
47,69,0.275990976,1
45,68,0.004741822,0
43,73,-0.066785999,-1
66,50,0.108587392,1
51,65,0.083672434,1
33,83,-0.07839239,-1
28,86,-0.086550885,-1
58,58,-0.039241164,-1
46,70,-0.09869719,-1
38,78,0.352660011,1
38,48,0.124244521,1
44,71,-0.046511733,-1
50,64,0.203962241,1
52,64,-0.06855442,-1
47,69,0.140633996,1
49,67,0.415763948,1
45,71,0.009549599,0
56,54,0.188164434,1
52,58,0.225852179,1
33,77,0.115139477,1
60,55,0.2914188,1
52,58,0.166034647,1
34,76,-0.069430039,-1
44,66,0.322059699,1
37,78,-0.319412067,-1
40,42,-0.01852496,-1
48,68,0.193736863,1
46,34,-0.077819588,-1
52,61,-0.066038654,-1
39,77,0.124106501,1
59,49,-0.000308699,0
55,61,-0.037443642,-1
32,84,0.044534422,1
56,60,-0.160529663,-1
40,71,0.059994817,1
51,63,-0.170550961,-1
44,72,0.3131577,1
64,51,0.152963811,1
35,39,-0.07841644,-1
30,78,0.395830972,1
48,64,0.1853564,1
54,62,0.38399212,1
49,67,0.129487099,1
25,91,0.208132174,1
67,40,0.31055447,1
32,84,0.071164039,1
67,49,0.147871904,1
46,70,0.07370087,1
38,76,-0.134986943,-1
63,47,-0.053233147,-1
42,72,0.160088552,1
59,55,-0.161486899,-1
42,70,-0.308463236,-1
48,67,-0.090766535,-1
39,77,-0.169217722,-1
38,78,-0.062874648,-1
43,73,0.114358779,1
51,65,0.26605633,1
51,65,0.176109095,1
36,80,-0.069874147,-1
52,64,0.103805755,1
59,57,0.016123788,0
36,80,0.120366399,1
55,61,-0.100443597,-1
43,73,0.131976992,1
64,52,-0.099479852,-1
44,72,0.169343648,1
43,73,-0.085836381,-1
47,61,0.169999778,1
59,55,0.083926194,1
38,78,0.108735307,1
35,79,0.079383473,1
44,72,0.012696836,0
51,65,0.096131692,1
44,70,0.057414489,1
44,72,0.083859393,1
27,89,0.19447837,1
62,52,-0.189524178,-1
25,52,0.064690204,1
64,52,0.155528782,1
34,73,0.010913066,0
46,70,-0.09972599,-1
60,48,0.091981683,1
52,64,0.164075113,1
54,53,0.040540083,1
51,62,-0.074063609,-1
37,73,0.090940465,1
72,42,0.038316644,0
42,74,-0.078336019,-1
53,63,0.094867287,1
61,55,-0.097139891,-1
44,72,-0.099097243,-1
53,63,-0.053103643,-1
53,54,0.042155203,1
47,69,-0.058428884,-1
35,81,0.229958217,1
59,57,0.069538912,1
47,66,0.131190659,1
62,54,0.118233798,1
62,52,0.104877677,1
62,54,0.3609938,1
46,70,0.019537329,0
47,69,-0.00524112,0
40,76,-0.077340341,-1
40,68,0.126142365,1
47,69,-0.07239024,-1
31,85,0.066240795,1
44,72,0.186100884,1
50,59,0.001972972,0
49,67,0.033028875,0
59,50,0.533368786,1
46,70,0.135154199,1
56,60,-0.048708688,-1
45,71,-0.028996668,-1
59,57,0.185305091,1
48,68,0.348055624,1
45,71,0.203444443,1
46,68,-0.091935304,-1
39,68,0.088878765,1
43,69,-0.059722439,-1
45,69,0.259916107,1
50,60,-0.049839746,-1
63,47,0.014292199,0
54,53,0.110980209,1
48,68,-0.034546429,-1
53,63,0.076523407,1
54,59,0.312138816,1
37,79,-0.017023223,-1
39,45,-0.13195693,-1
22,54,0.046578788,1
56,60,0.256960962,1
40,76,0.041974574,1
37,77,-0.001048491,0
54,60,-0.012970208,0
48,62,0.147066574,1
58,58,0.075244399,1
47,69,0.187827914,1
59,51,0.128931328,1
67,49,0.15308748,1
48,61,0.133048631,1
50,66,0.025268771,0
37,77,0.049786606,1
35,81,0.055672908,1
69,38,-0.302222087,-1
26,90,-0.105886785,-1
59,53,-0.084318613,-1
44,68,-0.034090445,-1
45,71,0.067833438,1
45,70,0.2205762,1
36,80,-0.36490829,-1
60,56,-0.078031378,-1
48,68,-0.048071912,-1
37,79,-0.100956296,-1
44,72,-0.024648705,-1
41,73,0.102045162,1
30,86,-0.005006167,0
52,64,-0.118064029,-1
55,61,-0.212747257,-1
46,70,-0.074794827,-1
51,65,0.07691006,1
46,59,0.066220647,1
32,82,-0.022626455,-1
64,52,0.273426766,1
71,37,0.173789521,1
53,63,0.416345716,1
51,59,-0.110174719,-1
56,60,0.002663384,0
47,69,0.074337299,1
54,62,-0.100505361,-1
36,80,0.016096757,0
62,52,0.11712621,1
63,47,0.160219457,1
43,38,-0.152772743,-1
66,37,-0.00619003,0
60,49,0.135069655,1
62,54,-0.124435187,-1
33,83,0.063745668,1
44,72,0.089695116,1
49,67,-0.115929218,-1
31,83,0.041244238,1
42,74,0.065344555,1
47,67,-0.124323312,-1
43,71,0.101209163,1
30,44,-0.069711539,-1
54,62,0.108762496,1
47,69,0.271846829,1
62,50,0.317825096,1
59,57,0.243037035,1
71,45,0.14918882,1
50,64,0.256328142,1
38,75,-0.048102485,-1
39,71,0.001734668,0
57,55,0.119923805,1
50,66,-0.102892402,-1
46,37,-0.254232991,-1
45,63,0.088412936,1
45,71,0.164313094,1
49,67,-0.002251953,0
48,68,-0.136252533,-1
43,73,0.216037449,1
59,55,0.056674286,1
44,72,0.04159621,1
49,64,0.240173566,1
33,51,-0.098343996,-1
57,59,-0.032962609,-1
32,84,0.200158666,1
57,53,0.004947212,0
60,56,-0.18516335,-1
53,61,0.004095123,0
42,66,0.054897006,1
48,68,0.000845781,0
33,75,0.189225319,1
48,62,0.059301385,1
56,60,0.118925179,1
30,86,0.188995793,1
63,52,0.108471265,1
43,73,-0.021063128,-1
58,51,0.145072343,1
45,71,0.202579263,1
28,88,0.095451777,1
52,62,0.191003552,1
71,45,0.271656316,1
60,54,0.105101044,1
71,45,0.020189272,0
63,53,-0.062046749,-1
47,65,0.130117757,1
54,53,0.097984282,1
54,62,0.019177921,0
58,55,0.165150129,1
58,58,0.078141854,1
51,65,0.113928075,1
25,57,0.237319829,1
41,73,-0.092848313,-1
56,52,-0.183565468,-1
62,54,-0.041660274,-1
38,70,0.037426722,0
55,61,-0.047049679,-1
55,53,0.027283628,0
48,68,0.160953832,1
48,68,0.000732577,0
40,76,0.174699222,1
51,65,-0.029816222,-1
58,58,0.075070526,1
47,69,0.217248519,1
42,74,-0.07433631,-1
52,64,0.216243292,1
55,58,0.289503693,1
57,59,0.173870872,1
49,67,0.319514789,1
65,43,-0.17017573,-1
56,60,0.115187505,1
45,71,0.365022753,1
36,80,0.046634984,1
49,67,-0.062850518,-1
40,76,-0.045620708,-1
46,70,0.028812295,0
55,61,0.003295118,0
58,58,-0.0219197,-1
55,59,0.011401333,0
39,71,-0.000286475,0
42,74,-0.053945827,-1
50,65,0.024778062,0
46,70,-0.02223272,-1
32,84,-0.108382252,-1
61,49,0.061973969,1
50,58,0.153486523,1
46,64,-0.122568411,-1
29,87,0.082106644,1
53,63,0.368715723,1
45,71,-0.022675016,-1
55,61,0.172784762,1
55,61,0.018376961,0
26,88,0.110337748,1
43,70,0.224835747,1
37,79,0.112275287,1
39,75,-0.183504975,-1
43,73,-0.207573961,-1
51,65,0.081588396,1
26,86,0.073784697,1
55,61,-0.09345296,-1
60,56,-0.037469241,-1
30,84,-0.066031092,-1
39,71,0.168140449,1
56,58,-0.040658115,-1
65,51,0.005247007,0
45,71,0.067776034,1
48,68,0.214504002,1
25,91,0.215360053,1
54,60,0.136788441,1
25,91,-0.178557855,-1
47,67,0.128088274,1
40,74,-0.156656229,-1
45,70,-0.206714293,-1
45,71,0.190781179,1
61,55,0.112923939,1
34,82,0.252077621,1
55,57,0.073050089,1
40,76,0.218815328,1
41,74,-0.157328562,-1
51,56,-0.02932867,-1
59,57,0.045522612,1
42,72,0.064060438,1
34,74,0.197052982,1
40,76,0.225598043,1
46,64,-0.093744651,-1
26,79,0.113811855,1
51,65,-0.121157019,-1
55,60,-0.091017414,-1
64,46,0.075676465,1
76,40,0.061336553,1
50,66,6.7776e-06,0
55,61,0.078002133,1
41,45,0.191625066,1
54,60,0.244430663,1
30,48,0.033678774,0
36,80,-0.255509401,-1
55,61,-0.093215658,-1
44,72,0.067703324,1
44,70,-0.225170746,-1
27,83,-0.187766627,-1
58,58,0.296115874,1
67,42,0.266296788,1
28,50,-0.189883984,-1
52,64,-0.093205069,-1
38,78,-0.043075714,-1
57,58,0.117761821,1
35,45,-0.097569696,-1
48,68,-0.050768824,-1
61,47,0.1268404,1
63,53,0.198106119,1
54,62,0.093825608,1
40,76,0.331449138,1
47,67,0.268826948,1
62,54,-0.131672567,-1
44,72,-0.017466535,-1
56,60,-0.392092041,-1
51,65,-0.012046901,0
43,73,-0.05522021,-1
69,47,0.142312301,1
51,65,-0.008091305,0
41,75,0.189721274,1
49,67,0.11066927,1
64,46,-0.136329022,-1
37,74,-0.181872908,-1
67,45,0.17038495,1
50,30,0.362976796,1
55,61,0.019067579,0
54,58,0.07345627,1
44,71,0.157362916,1
53,63,-0.007500361,0
46,70,-0.054360189,-1
45,71,-0.00822264,0
42,74,-0.078919886,-1
49,67,0.006151697,0
37,79,0.077283393,1
28,82,-0.119191562,-1
64,46,0.002640139,0
69,38,-0.077099422,-1
67,43,0.098165275,1
63,53,0.082790478,1
52,64,-0.036158393,-1
48,64,0.180176825,1
49,67,-0.068339676,-1
26,90,-0.162961858,-1
30,84,0.25169142,1
34,80,0.001654007,0
52,62,0.251398224,1
30,82,0.075968687,1
61,55,0.258707994,1
38,39,-0.005638119,0
34,81,0.047519437,1
53,63,-0.163918696,-1
59,51,0.004002617,0
44,72,0.292681405,1
64,52,0.018098942,0
49,67,0.114405925,1
50,66,0.205779673,1
57,53,0.166903499,1
48,64,-0.011340871,0
62,54,0.183969481,1
61,55,0.136672905,1
40,76,-0.024841909,-1
52,64,0.105225724,1
39,73,0.005612917,0
35,81,-0.065149228,-1
59,56,0.065389027,1
40,73,0.048935898,1
37,77,0.004962171,0
74,42,0.05229929,1
44,70,-0.156718711,-1
59,55,-0.175723779,-1
52,58,0.053765691,1
33,83,-0.200146514,-1
59,55,-0.03755589,-1
61,55,0.049592744,1
48,68,-0.338470873,-1
48,68,-0.108361723,-1
56,60,0.021941351,0
50,64,0.263874019,1
30,84,0.005343953,0
27,87,0.170809219,1
42,69,-0.062548846,-1
39,47,0.080626568,1
45,70,0.211284037,1
57,59,0.202359253,1
49,67,-0.004094018,0
49,67,0.042152378,1
57,56,-0.176652352,-1
39,77,0.077646906,1
63,48,0.30538881,1
33,45,0.35356023,1
31,51,-0.127043989,-1
51,65,-0.093127457,-1
46,70,0.025492201,0
34,48,-0.087205617,-1
72,35,0.005706418,0
63,51,-0.089333789,-1
66,48,0.039338406,0
45,71,0.074369743,1
51,65,-0.079834978,-1
56,60,0.372923493,1
33,45,-0.052418595,-1
60,50,-0.124139062,-1
43,73,-0.24676175,-1
39,39,-0.130952434,-1
57,58,0.060802931,1
47,67,0.101256794,1
30,84,0.141400414,1
26,50,0.123993216,1
53,63,-0.003997301,0
59,51,-0.083672105,-1
48,68,-0.198994877,-1
54,61,-0.016821811,-1
33,78,-0.047869731,-1
52,64,0.049195399,1
26,90,-0.035857195,-1
61,52,0.271978341,1
48,66,0.093127842,1
47,68,0.059798356,1
58,52,0.098825643,1
41,75,-0.036376765,-1
76,40,0.075455536,1
53,63,0.197072545,1
60,56,-0.016968317,-1
48,60,0.097978537,1
41,74,0.221933595,1
70,46,-0.336901938,-1
41,67,-0.079766349,-1
57,58,-0.075357321,-1
39,77,0.030672915,0
34,46,-0.051181837,-1
28,88,0.141845115,1
42,34,0.735159101,1
47,69,0.045559935,1
59,57,-0.126803356,-1
40,74,0.157298027,1
42,72,0.122881944,1
48,65,-0.076461339,-1
43,71,0.081556863,1
37,79,0.040653797,1
47,61,-0.083099885,-1
40,76,-0.186820586,-1
59,57,0.043315319,1
45,71,0.099656568,1
42,74,-0.067988611,-1
28,88,0.089901521,1
35,73,-0.122843682,-1
46,70,-0.068726864,-1
38,72,-0.065261093,-1
44,72,0.038242946,0
56,60,-0.221385614,-1
48,66,-0.150047473,-1
37,79,0.001930516,0
56,60,-0.039140061,-1
49,62,0.092579274,1
41,75,-0.024447227,-1
50,64,0.001114875,0
34,46,0.175663274,1
52,60,0.012127923,0
39,77,-0.185280247,-1
36,80,0.026800341,0
35,81,0.115985099,1
34,82,0.149232704,1
37,73,0.03391358,0
25,85,-0.048221588,-1
56,54,0.140458007,1
47,69,0.176185907,1
54,56,0.025758989,0
42,73,0.0785889,1
61,49,0.001295163,0
50,66,0.044095177,1
47,37,0.033423828,0
38,46,-0.082123996,-1
54,62,-0.110645883,-1
55,61,0.00547371,0
45,70,-0.195719335,-1
64,52,0.116322936,1
39,77,0.070495007,1
43,72,0.29385089,1
55,53,0.100742026,1
42,73,0.028812345,0
32,84,-0.036455056,-1
59,57,0.063809607,1
40,72,0.175099749,1
38,78,-0.14699183,-1
52,58,-0.081883046,-1
47,69,0.373601155,1
41,67,0.01999502,0
45,67,0.378540293,1
53,63,0.088075567,1
46,70,-0.144465024,-1
38,67,0.300163976,1
60,50,-0.003597187,0
54,60,-0.131696286,-1
37,79,0.194864891,1
53,57,0.337602008,1
46,70,0.089900823,1
36,80,-0.126278684,-1
57,59,-0.034520338,-1
65,45,-0.170878595,-1
67,49,0.000771109,0
29,79,0.234217914,1
45,71,-0.236884333,-1
57,59,0.073237208,1
58,58,0.066297189,1
69,41,0.130307707,1
52,64,-0.01829213,-1
28,88,0.069465454,1
57,59,-0.238647775,-1
52,64,0.135626782,1
44,70,-0.095647228,-1
46,70,0.080252051,1
42,74,0.254804167,1
52,64,0.007970974,0
40,70,0.273258717,1
37,41,0.143497599,1
72,44,-0.041598986,-1
42,73,-0.007609076,0
40,76,-0.229141116,-1
43,69,0.09293684,1
27,89,0.25181118,1
38,78,0.24178357,1
35,77,-0.123124334,-1
44,72,0.186886953,1
32,79,-0.075695301,-1
53,56,0.000759309,0
39,75,-0.090933322,-1
44,70,0.13137843,1
42,74,-0.088959541,-1
51,63,-0.075914724,-1
48,68,0.107998702,1
34,48,0.19248957,1
52,58,0.00720055,0
42,70,0.35672343,1
39,66,-0.046410028,-1
26,86,-0.174881879,-1
48,62,0.064219708,1
31,77,-0.149150633,-1
48,60,-0.022186767,-1
44,72,-0.008401864,0
48,68,0.070835391,1
57,59,0.117167943,1
43,70,0.204093519,1
44,72,0.147643702,1
50,60,-0.146144096,-1
24,56,0.09884343,1
38,76,-0.175466397,-1
47,68,-0.078233384,-1
57,59,-0.008567544,0
41,75,0.163279836,1
50,66,0.006912698,0
40,44,0.028471111,0
46,64,-0.010553759,0
51,61,0.070509663,1
44,69,-0.068275573,-1
33,83,0.038877753,0
47,69,-0.216632223,-1
49,67,-0.129167539,-1
38,78,0.221333222,1
48,66,-0.034171006,-1
57,59,0.0025795,0
46,68,-0.190135572,-1
45,71,0.098303281,1
53,61,0.116256753,1
48,68,0.15539512,1
50,64,0.196278886,1
41,67,-0.041537116,-1
50,63,0.01387936,0
53,63,0.021292494,0
42,74,-0.009719139,0
67,43,0.246011676,1
44,70,0.067324134,1
55,55,0.059982689,1
61,55,0.007974869,0
56,60,-0.214617554,-1
38,74,-0.091990163,-1
37,75,0.041161311,1
50,66,-0.160403669,-1
63,53,-0.021659464,-1
64,52,0.153045465,1
40,74,-0.080642195,-1
42,74,-0.018509759,-1
38,72,0.089723363,1
52,64,-0.052279674,-1
52,58,0.429445501,1
50,62,0.227720973,1
30,86,0.107354679,1
38,78,0.166454598,1
33,81,0.391079531,1
61,53,0.325428304,1
45,71,-0.161248093,-1
48,68,0.093748883,1
53,63,-0.163711924,-1
37,79,0.394375363,1
68,42,0.002914308,0
35,77,0.237928326,1
42,74,0.061102547,1
37,75,0.01603908,0
45,63,-0.085210252,-1
49,67,0.256995152,1
57,54,0.181009929,1
53,52,0.120443473,1
51,65,-0.206448162,-1
57,57,0.070365751,1
56,60,0.216278402,1
47,69,-0.001467443,0
39,71,-0.096241483,-1
53,63,0.111355034,1
55,61,0.132402541,1
41,44,-0.106206136,-1
44,66,0.315766618,1
32,84,-0.069354052,-1
48,61,-0.228345759,-1
38,46,0.347174657,1
36,80,0.019471239,0
50,66,-0.109061707,-1
58,58,0.039218487,0
37,79,0.168567111,1
52,61,0.143103034,1
60,56,0.178263425,1
53,61,0.155863812,1
41,75,-0.000120013,0
42,74,-0.175924224,-1
39,77,-0.012891782,0
52,58,1.18479e-06,0
47,69,-0.09251165,-1
34,82,-0.007475184,0
40,38,-0.017415492,-1
56,54,-0.063645118,-1
55,61,0.230582673,1
42,73,-0.023970562,-1
47,69,-0.233517709,-1
34,82,-0.09300976,-1
33,75,0.13794527,1
43,73,0.014156395,0
37,79,-0.036854248,-1
48,62,-0.246868702,-1
34,76,-0.177730429,-1
31,81,-0.008366343,0
41,45,-0.088576122,-1
42,74,-0.091557649,-1
42,74,0.287362342,1
36,74,0.09582413,1
48,62,-0.056755839,-1
33,81,0.064595762,1
51,54,0.302295756,1
52,64,-0.078607143,-1
30,86,-0.045986055,-1
52,64,0.317992599,1
36,78,0.045133934,1
31,83,-0.020308405,-1
43,73,-0.069743913,-1
57,59,0.1191905,1
43,71,-0.074378075,-1
52,64,-0.010834755,0
71,43,0.069225742,1
55,55,0.226075304,1
71,39,0.327482078,1
56,51,-0.050025011,-1
37,76,0.031293517,0
44,72,0.205346466,1
40,76,0.004748541,0
47,69,-0.095891993,-1
22,62,0.264459266,1
71,37,-0.052570987,-1
45,71,0.084835084,1
50,60,0.041031061,1
47,61,-0.143086371,-1
36,80,-0.017692565,-1
58,58,-0.178175963,-1
36,40,0.367751522,1
40,74,0.011684963,0
33,81,0.264399915,1
45,71,-0.028910665,-1
65,51,-0.029753682,-1
24,92,0.022576943,0
39,76,-0.081039473,-1
25,91,0.002402525,0
42,74,0.004908829,0
42,74,-0.020348971,-1
44,72,-0.050457873,-1
49,59,0.266507051,1
36,80,0.255581452,1
49,67,-0.05662599,-1
43,73,0.329213073,1
43,65,-0.130046051,-1
47,69,0.009513297,0
44,72,0.021898738,0
54,62,-0.06479169,-1
62,47,0.04993474,1
51,56,0.176983314,1
56,51,-0.028530962,-1
45,41,-0.099481308,-1
26,56,0.033727463,0
34,80,0.03810092,0
39,77,0.142304599,1
50,66,0.106995765,1
43,67,-0.191818609,-1
52,64,0.061824084,1
59,57,0.099855919,1
45,71,-0.036844527,-1
35,75,-0.046811377,-1
54,62,0.097008449,1
43,73,0.242632337,1
63,47,0.083061172,1
32,80,-0.153277071,-1
33,81,-0.130382512,-1
21,59,-0.072980061,-1
58,50,0.078456846,1
57,59,0.29866842,1
38,78,0.082903467,1
32,84,0.148884298,1
48,64,0.262211158,1
46,66,0.025037012,0
51,65,-0.078384153,-1
54,59,0.063400659,1
60,55,-0.248897871,-1
50,66,-0.216031651,-1
43,69,0.10850696,1
57,59,-0.010547338,0
48,68,-0.120548202,-1
48,68,-0.15412272,-1
47,69,-0.000522795,0
36,80,-0.03699722,-1
42,68,0.058998904,1
41,75,0.067503097,1
51,59,0.395267693,1
51,65,-0.056715865,-1
59,51,0.173352858,1
35,81,-0.112595905,-1
67,49,-0.150095722,-1
40,76,0.199578997,1
56,52,-0.021283507,-1
54,62,-0.132812228,-1
51,65,0.080173713,1
50,54,0.00941533,0
38,78,-0.048418635,-1
60,50,0.330071425,1
28,88,-0.123422156,-1
53,63,0.086824345,1
46,70,0.119544024,1
25,57,0.167797976,1
52,62,-0.05893116,-1
59,51,0.090633523,1
59,48,0.212469924,1
64,50,-0.101929961,-1
62,51,0.038611592,0
31,49,0.186599167,1
44,69,-0.165937345,-1
47,67,-0.11824103,-1
66,50,0.326749865,1
40,74,0.242723075,1
23,90,-0.043076424,-1
55,61,0.15335949,1
45,71,0.23666264,1
48,68,0.123583115,1
56,54,0.094068177,1
41,75,0.121919596,1
42,66,-0.03091181,-1
61,55,0.029749256,0
49,64,-0.051564521,-1
61,55,-0.017679193,-1
48,67,-0.090129524,-1
40,42,0.02182658,0
51,59,0.120331609,1
37,73,-0.040819189,-1
60,54,0.128048956,1
41,67,-0.007321027,0
55,61,0.211674613,1
53,63,0.406526518,1
57,51,0.030660121,0
67,49,0.065851549,1
40,76,0.136584904,1
55,61,0.010672415,0
34,76,0.18703415,1
81,35,0.045696349,1
36,80,-0.074826826,-1
42,36,0.024308358,0
54,62,-0.069189314,-1
44,72,-0.067818672,-1
34,80,-0.009545994,0
51,61,-0.401295628,-1
41,75,-0.029482948,-1
46,70,0.079033591,1
70,46,0.050615037,1
69,47,-0.099867144,-1
55,61,0.221685753,1
55,54,0.184595484,1
52,64,-0.025975883,-1
41,73,0.116866732,1
52,64,0.090311309,1
45,62,-0.196770415,-1
61,53,0.215232833,1
38,69,-0.08065601,-1
40,74,-0.073150396,-1
49,35,-0.049969207,-1
55,61,-0.052458179,-1
55,61,0.179601205,1
51,65,-0.153124677,-1
37,41,0.271830151,1
43,73,0.036940015,0
60,56,0.192365693,1
50,58,0.111900452,1
48,68,-0.103723555,-1
40,76,0.072765107,1
57,59,0.095932239,1
64,46,0.161143017,1
51,56,0.236282515,1
30,52,-0.031430377,-1
31,85,0.120472959,1
60,55,0.105187404,1
33,82,-0.225381306,-1
40,76,0.207872872,1
34,82,0.114274969,1
36,80,0.127741067,1
50,64,0.326145263,1
57,59,0.209740975,1
71,35,0.121850456,1
51,63,-0.228658036,-1
49,65,0.330828153,1
53,63,0.023849813,0
70,46,-0.002662416,0
48,68,-0.024763973,-1
41,73,0.186068804,1
38,78,-0.135472834,-1
51,57,0.1474913,1
64,46,-0.05856762,-1
61,55,0.179777964,1
45,69,0.097277781,1
59,55,0.09217165,1
47,69,0.114895497,1
44,72,-0.164848738,-1
35,81,-0.136949547,-1
50,66,-0.118894402,-1
34,82,0.060198086,1
66,50,-0.049466981,-1
52,64,0.190298715,1
34,74,0.02291635,0
48,60,-0.021220245,-1
53,63,0.1733581,1
41,66,-0.024892892,-1
55,61,0.082034503,1
48,68,0.178692775,1
32,53,0.27187472,1
60,50,0.505835965,1
70,46,-0.008520044,0
52,64,-0.05297276,-1
63,40,-0.013974118,0
40,76,0.184261053,1
31,84,-0.197599001,-1
50,58,-0.067857691,-1
46,40,-0.085197555,-1
77,39,0.151783662,1
25,55,0.17279691,1
50,66,-0.15085528,-1
46,70,-0.070581439,-1
46,70,0.10480993,1
41,75,0.029189303,0
60,54,-0.029961051,-1
56,60,0.315212404,1
62,54,0.121441421,1
35,81,-0.015207191,-1
65,49,-0.236788236,-1
48,66,-0.136684775,-1
49,67,0.003357249,0
42,74,-0.360280395,-1
44,72,0.060812943,1
52,64,-0.267649528,-1
43,41,-0.112799898,-1
26,49,-0.203600108,-1
49,65,-0.017506876,-1
47,69,0.021644005,0
35,81,-0.160572994,-1
48,64,0.216113947,1
73,41,0.24394299,1
36,75,-0.050180519,-1
48,68,-0.141719528,-1
66,46,0.211558709,1
60,54,0.08228689,1
44,72,0.196369682,1
55,55,0.059247508,1
73,43,0.311574932,1
47,68,-0.263366167,-1
54,62,-0.129863551,-1
62,54,0.188480872,1
